TimeStamp,ch1,ch2,ch3,ch5,ch6
348681.7207,-363784.5,-367271.18,-84064.78,-188142.04,-121001.83
348681.7247,-378095.72,-380733.39,-73085.27,-201352.67,-105794.97
348681.7287,-376241.82,-376450.68,-107938.64,-173811.41,-124859.11
348681.7327,-365789.65,-365768.52,-121244.11,-157601.33,-140554.78
348681.7367,-358483.93,-360315.08,-112293.54,-164224.83,-138964.76
348681.7407,-363636.01,-367134.47,-84249.7,-187953.35,-121144.69
348681.7447,-378025.82,-380670.59,-72957.67,-201404.93,-105763.02
348681.7487,-376301.86,-376505.52,-107724.97,-173972.39,-124680.53
348681.7527,-365842.96,-365804.19,-121248.93,-157570.14,-140524.5
348681.7567,-358485.46,-360295.29,-112357.73,-164093.85,-139016.93
348681.7607,-363570.83,-367046.54,-84392.65,-187783.31,-121271.24
348681.7647,-377987.0,-380612.32,-72790.11,-201442.17,-105704.99
348681.7687,-376320.12,-376500.94,-107563.79,-174045.44,-124570.58
348681.7727,-365833.18,-365761.66,-121304.81,-157469.82,-140524.31
348681.7767,-358467.1,-360243.08,-112457.86,-163968.34,-139041.49
348681.7807,-363517.85,-366964.53,-84481.06,-187637.4,-121325.79
348681.7847,-378008.74,-380618.19,-72664.75,-201498.58,-105660.74
348681.7887,-376364.18,-376527.78,-107471.38,-174115.01,-124497.24
348681.7927,-365858.31,-365749.5,-121384.21,-157370.82,-140580.1
348681.7967,-358491.13,-360218.47,-112495.15,-163851.85,-139081.11
348681.8007,-363514.42,-366918.94,-84544.53,-187512.28,-121373.1
348681.8047,-378043.55,-380633.92,-72450.12,-201587.65,-105528.41
348681.8087,-376413.39,-376564.26,-107377.11,-174193.12,-124403.06
348681.8127,-365844.2,-365712.02,-121500.03,-157245.03,-140638.94
348681.8167,-358502.72,-360197.73,-112571.16,-163707.8,-139147.49
348681.8207,-363507.31,-366887.33,-84577.9,-187378.43,-121415.82
348681.8247,-378067.54,-380658.77,-72270.97,-201658.13,-105447.78
