TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
346955.2776,133.468,-345.87,941.474,-288.75,3360.0,-805.0,68.4,0.0,-387.6
346955.3276,130.052,-351.055,945.439,735.0,2432.5,-918.75,76.0,-6.08,-375.44
346955.3776,133.407,-350.384,941.596,-831.25,2423.75,-498.75,57.76,-10.64,-364.8
346955.4276,130.906,-353.617,942.45,577.5,2975.0,-446.25,63.84,-18.24,-384.56
346955.4776,136.335,-345.443,937.448,-1198.75,2992.5,-586.25,63.84,-3.04,-390.64
346955.5276,139.019,-346.785,946.476,1146.25,2843.75,-700.0,63.84,0.0,-375.44
346955.5776,123.342,-361.059,942.816,-1338.75,3123.75,-96.25,82.08,3.04,-357.2
346955.6276,127.429,-362.95,940.437,-210.0,2861.25,-2047.5,62.32,-12.16,-366.32
346955.6776,133.59,-353.556,943.914,-227.5,2187.5,-910.0,60.8,-3.04,-378.48
346955.7276,139.202,-354.349,940.01,840.0,2826.25,210.0,59.28,-6.08,-375.44
346955.7776,132.309,-351.177,936.472,-183.75,2747.5,-787.5,63.84,0.0,-372.4
346955.8276,132.675,-353.678,947.513,43.75,2843.75,-288.75,68.4,3.04,-366.32
346955.8776,134.627,-356.606,942.694,-96.25,2765.0,-157.5,69.92,-21.28,-364.8
346955.9276,134.078,-349.286,943.67,43.75,3377.5,-927.5,69.92,-9.12,-366.32
346955.9776,130.052,-353.19,942.877,472.5,3001.25,-691.25,63.84,3.04,-375.44
346956.0276,134.993,-347.578,938.058,-542.5,2441.25,-280.0,72.96,-6.08,-380.0
346956.0776,133.895,-358.741,944.524,61.25,2765.0,8.75,66.88,1.52,-381.52
346956.1276,133.895,-355.813,941.413,-315.0,2590.0,-936.25,66.88,3.04,-372.4
346956.1776,138.165,-347.639,940.62,910.0,3193.75,-743.75,77.52,9.12,-369.36
346956.2276,135.176,-349.042,941.84,-367.5,3237.5,-927.5,68.4,-6.08,-369.36
346956.2776,126.941,-351.726,947.94,-525.0,2957.5,-1067.5,76.0,7.6,-381.52
346956.3276,128.039,-355.508,941.413,157.5,3123.75,-997.5,57.76,-15.2,-381.52
346956.3776,129.198,-352.153,940.376,-201.25,2633.75,-507.5,60.8,9.12,-386.08
346956.4276,131.394,-354.288,939.461,-87.5,2983.75,-131.25,72.96,6.08,-373.92
346956.4776,132.553,-356.606,942.755,-306.25,2432.5,-682.5,76.0,-3.04,-373.92
346956.5276,130.784,-351.787,946.903,-638.75,3333.75,-726.25,60.8,3.04,-376.96
346956.5776,136.823,-358.68,942.877,638.75,2266.25,-61.25,59.28,-10.64,-373.92
346956.6276,136.823,-352.946,943.609,411.25,2922.5,-568.75,63.84,1.52,-372.4
346956.6776,133.102,-356.301,941.291,551.25,2966.25,-787.5,63.84,-3.04,-375.44
346956.7276,131.943,-348.127,945.012,210.0,2555.0,-253.75,62.32,-4.56,-369.36
346956.7776,134.505,-358.07,943.06,-560.0,3123.75,-910.0,63.84,-3.04,-373.92
346956.8276,128.71,-353.251,946.049,122.5,3403.75,-1225.0,68.4,-6.08,-383.04
346956.8777,130.906,-357.033,941.657,402.5,2861.25,-1041.25,59.28,-9.12,-378.48
346956.9276,132.004,-344.345,942.694,-236.25,2642.5,0.0,63.84,-10.64,-372.4
346956.9776,132.431,-347.944,948.123,-113.75,2660.0,-288.75,77.52,4.56,-372.4
346957.0276,133.834,-359.351,939.4,-323.75,2826.25,-525.0,50.16,15.2,-375.44
346957.0776,129.991,-353.007,941.108,-148.75,2835.0,-113.75,54.72,-6.08,-361.76
346957.1276,137.006,-358.375,940.498,-43.75,2686.25,-463.75,71.44,-7.6,-375.44
346957.1776,130.662,-353.983,939.827,-603.75,2808.75,-70.0,57.76,9.12,-372.4
346957.2276,129.564,-353.068,945.561,192.5,2773.75,-1128.75,59.28,4.56,-369.36
346957.2776,133.956,-357.704,940.742,-288.75,2248.75,-245.0,57.76,-4.56,-380.0
346957.3276,136.945,-358.741,944.402,603.75,2922.5,-315.0,69.92,-3.04,-366.32
346957.3776,129.808,-358.07,940.62,-735.0,3010.0,-945.0,68.4,-7.6,-381.52
346957.4276,130.845,-350.811,940.925,-52.5,2441.25,-157.5,72.96,-6.08,-392.16
346957.4776,137.982,-359.412,940.803,-533.75,2625.0,-218.75,56.24,-15.2,-386.08
346957.5276,131.272,-358.619,939.766,-306.25,3500.0,-1347.5,65.36,-9.12,-370.88
346957.5776,130.113,-361.852,941.657,-437.5,3202.5,-1260.0,56.24,3.04,-376.96
346957.6276,132.37,-355.325,940.681,140.0,2756.25,-35.0,68.4,-6.08,-369.36
346957.6776,134.2,-357.521,944.707,-175.0,3106.25,-682.5,68.4,-7.6,-387.6
346957.7276,133.041,-354.044,947.635,-192.5,2808.75,-420.0,59.28,1.52,-370.88
346957.7776,128.1,-364.048,935.313,183.75,2756.25,-735.0,59.28,3.04,-369.36
346957.8276,131.089,-352.092,940.986,525.0,2546.25,-332.5,47.12,7.6,-367.84
346957.8776,133.346,-356.545,942.084,-393.75,3447.5,-262.5,66.88,-12.16,-378.48
346957.9276,130.906,-360.571,939.583,420.0,3202.5,-1697.5,59.28,-13.68,-376.96
346957.9776,127.246,-358.009,947.208,-953.75,3141.25,-822.5,59.28,-4.56,-375.44
346958.0276,136.823,-354.959,942.816,831.25,2642.5,-113.75,65.36,-12.16,-360.24
346958.0776,131.76,-352.092,938.424,936.25,2905.0,-481.25,65.36,-4.56,-357.2
346958.1276,130.235,-349.286,942.755,-297.5,3158.75,-787.5,71.44,-7.6,-369.36
346958.1776,131.333,-355.447,939.461,-568.75,2791.25,-402.5,69.92,-16.72,-369.36
346958.2276,135.786,-357.643,944.768,-901.25,3158.75,-402.5,63.84,-6.08,-366.32
346958.2776,124.379,-372.283,943.121,393.75,2817.5,-1312.5,68.4,0.0,-373.92
346958.3276,132.126,-353.739,940.681,542.5,2275.0,-761.25,68.4,-7.6,-381.52
346958.3776,130.54,-354.654,942.328,253.75,2826.25,52.5,69.92,-3.04,-378.48
346958.4276,135.42,-345.138,948.184,-201.25,3281.25,-542.5,65.36,1.52,-366.32
346958.4776,128.405,-371.429,940.071,463.75,3036.25,-980.0,63.84,-7.6,-367.84
346958.5276,130.052,-352.702,940.62,-402.5,3062.5,-376.25,54.72,6.08,-369.36
346958.5776,132.797,-360.51,940.315,-78.75,2852.5,-411.25,59.28,-4.56,-383.04
346958.6276,131.089,-358.131,942.572,-402.5,2826.25,-647.5,65.36,6.08,-373.92
346958.6776,132.004,-361.364,941.84,8.75,3246.25,-621.25,72.96,3.04,-370.88
