TimeStamp,ch1,ch2,ch3,ch5,ch6
347009.8904,-195072.2,-344003.48,-68656.31,-90211.83,-46978.15
347009.8944,-212708.21,-376524.83,-69647.7,-89819.54,-43970.88
347009.8984,-198280.41,-357666.06,-69661.01,-71720.94,-42950.16
347009.9024,-176780.67,-322127.91,-69055.28,-61114.37,-44291.55
347009.9064,-170235.37,-306178.7,-68429.81,-68654.59,-47029.55
347009.9104,-194887.09,-343141.84,-68643.91,-90165.58,-46937.28
347009.9144,-212562.54,-375821.44,-69631.25,-89858.07,-43933.25
347009.9184,-198177.93,-357093.62,-69681.94,-71777.83,-42976.1
347009.9224,-176720.59,-321533.1,-69085.46,-61130.91,-44352.3
347009.9264,-170247.67,-305450.86,-68473.25,-68609.29,-47085.15
347009.9304,-194894.05,-342368.6,-68644.96,-90117.08,-46972.47
347009.9344,-212484.72,-375212.9,-69619.09,-89885.39,-43967.92
347009.9384,-197962.31,-356480.45,-69663.15,-71793.04,-42976.67
347009.9424,-176457.38,-320816.36,-69071.59,-61113.7,-44318.63
347009.9464,-169905.35,-304557.93,-68440.02,-68525.42,-47057.01
347009.9504,-194508.24,-341357.37,-68641.48,-90057.19,-46981.39
347009.9544,-212146.16,-374338.29,-69634.54,-89907.75,-43974.36
347009.9584,-197684.22,-355756.04,-69673.26,-71837.72,-42949.54
347009.9624,-176198.07,-320072.07,-69083.56,-61107.64,-44285.49
347009.9664,-169600.36,-303655.04,-68440.16,-68438.49,-47030.03
347009.9703,-194150.14,-340338.51,-68622.31,-89953.19,-46955.21
347009.9743,-211915.47,-373550.98,-69625.29,-89910.85,-43983.51
347009.9783,-197489.76,-355076.55,-69681.46,-71853.6,-42966.99
347009.9823,-175979.64,-319252.91,-69080.17,-61103.78,-44287.21
347009.9863,-169447.73,-302645.58,-68466.24,-68394.14,-47041.52
347009.9903,-194118.81,-339467.76,-68652.64,-89916.24,-46991.69
347009.9943,-211847.76,-373066.18,-69651.23,-89900.6,-43987.18
347009.9983,-197232.08,-354612.3,-69697.34,-71861.56,-42936.62
347010.0023,-175582.81,-318477.72,-69085.08,-61099.35,-44278.44
347010.0063,-169009.28,-301610.93,-68485.46,-68369.02,-47038.85
347010.0103,-193817.78,-338754.79,-68638.62,-89868.27,-46978.48
347010.0143,-211700.51,-372896.1,-69612.37,-89909.99,-43970.59
347010.0183,-197033.29,-354375.55,-69685.99,-71907.1,-42925.79
347010.0223,-175270.15,-317861.36,-69092.09,-61154.56,-44253.78
347010.0263,-168596.86,-300645.82,-68453.75,-68351.13,-46981.53
347010.0303,-193519.9,-337996.95,-68620.59,-89830.22,-46949.2
347010.0342,-211537.58,-372509.57,-69615.42,-89918.58,-43988.66
347010.0382,-196810.32,-353956.55,-69687.42,-71938.28,-42963.56
347010.0422,-174942.71,-317173.09,-69096.43,-61127.48,-44259.51
347010.0462,-168282.24,-299745.83,-68480.55,-68256.58,-46984.01
347010.0502,-193267.51,-337116.95,-68662.7,-89727.94,-46961.17
347010.0542,-211339.55,-371846.91,-69665.73,-89914.67,-44004.06
347010.0582,-196570.94,-353332.9,-69711.5,-71939.52,-42955.02
347010.0622,-174671.38,-316464.99,-69098.77,-61096.77,-44251.54
347010.0662,-167951.08,-298862.92,-68477.88,-68145.81,-46986.49
347010.0702,-192932.2,-336187.26,-68637.57,-89627.04,-46971.85
347010.0742,-211040.76,-371103.19,-69645.03,-89880.1,-44005.92
347010.0782,-196280.93,-352736.66,-69719.61,-71953.5,-42947.39
347010.0822,-174397.58,-315894.59,-69103.82,-61116.61,-44215.45
347010.0862,-167713.9,-298235.6,-68471.77,-68145.33,-46944.91
347010.0902,-192643.33,-335409.25,-68629.85,-89548.55,-46953.25
347010.0942,-210748.79,-370428.7,-69621.29,-89885.01,-43976.12
347010.0982,-196001.6,-352189.58,-69690.19,-71977.67,-42895.37
347010.1022,-174196.55,-315418.61,-69099.53,-61125.19,-44173.91
347010.1062,-167522.12,-297665.92,-68478.64,-68081.2,-46910.82
347010.1102,-192425.37,-334724.18,-68660.74,-89517.65,-46950.92
347010.1142,-210553.24,-369854.59,-69658.14,-89946.71,-43976.84
347010.1182,-195849.54,-351811.5,-69725.28,-72085.82,-42925.94
347010.1222,-174035.86,-315113.63,-69096.86,-61159.47,-44248.73
347010.1262,-167323.66,-297317.97,-68434.44,-68021.35,-46978.05
347010.1302,-192087.05,-334102.77,-68613.35,-89442.79,-46987.59
347010.1342,-210209.25,-369184.87,-69628.91,-89996.63,-44021.95
347010.1382,-195572.35,-351295.94,-69709.26,-72139.61,-42929.23
347010.1422,-173833.77,-314770.93,-69097.34,-61161.48,-44184.4
347010.1462,-167102.07,-296961.68,-68445.17,-67936.19,-46896.8
347010.1502,-191771.24,-333541.0,-68643.63,-89403.12,-47010.67
347010.1542,-209852.34,-368601.18,-69654.04,-90031.35,-44067.1
347010.1582,-195301.75,-350943.32,-69730.1,-72187.05,-42960.6
347010.1621,-173646.04,-314532.84,-69197.85,-61147.32,-44242.67
347010.1661,-166961.31,-296692.98,-68532.28,-67869.77,-46979.0
347010.1701,-191553.09,-333059.92,-68677.67,-89333.74,-47026.83
347010.1741,-209657.31,-368147.46,-69637.4,-90061.29,-44080.83
347010.1781,-195172.52,-350616.07,-69707.35,-72236.26,-42981.77
347010.1821,-173573.28,-314280.31,-69119.65,-61204.49,-44242.86
347010.1861,-166874.76,-296359.43,-68496.47,-67865.81,-46978.96
347010.1901,-191418.77,-332607.36,-68637.0,-89325.44,-47033.65
347010.1941,-209509.11,-367738.34,-69623.57,-90104.3,-44069.87
347010.1981,-195079.64,-350369.54,-69697.29,-72312.79,-42971.47
347010.2021,-173517.82,-314139.4,-69108.45,-61257.42,-44293.36
347010.2061,-166779.73,-296169.65,-68493.23,-67853.6,-47057.73
347010.2101,-191177.53,-332175.25,-68664.27,-89290.11,-47112.57
347010.2141,-209217.05,-367293.83,-69662.34,-90137.87,-44123.94
347010.2181,-194777.46,-349983.16,-69758.14,-72341.74,-43008.14
347010.2221,-173258.09,-313717.12,-69173.3,-61257.42,-44265.32
347010.2261,-166502.92,-295542.56,-68546.35,-67783.08,-47007.52
347010.2301,-190907.55,-331583.73,-68663.99,-89194.21,-47076.33
347010.2341,-208997.23,-367032.14,-69650.04,-90054.95,-44093.9
347010.2381,-194564.22,-349782.79,-69751.8,-72282.66,-42982.87
347010.2421,-172987.96,-313227.83,-69156.18,-61204.73,-44248.44
347010.2461,-166215.58,-294796.93,-68554.5,-67742.88,-47021.73
347010.2501,-190726.88,-331160.39,-68662.84,-89091.74,-47059.49
347010.2541,-208988.12,-367259.4,-69646.56,-89960.92,-44069.44
347010.2581,-194468.33,-349951.5,-69771.97,-72216.47,-43002.75
347010.2621,-172726.46,-312929.72,-69165.76,-61192.14,-44313.87
347010.2661,-165858.0,-294151.2,-68532.62,-67722.71,-47046.0
347010.2701,-190491.32,-330929.8,-68650.21,-89022.22,-47065.36
347010.2741,-208819.99,-367619.65,-69671.69,-89907.99,-44129.71
347010.2781,-194121.1,-350230.45,-69781.31,-72234.69,-43032.99
347010.2821,-172319.24,-312817.18,-69154.13,-61216.17,-44316.96
347010.2861,-165462.42,-293755.04,-68531.19,-67698.34,-47071.27
347010.29,-190023.21,-330574.6,-68660.32,-88938.77,-47107.23
347010.294,-208454.73,-367492.53,-69635.83,-89868.84,-44115.41
