TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
348862.3776,42.029,-90.341,1010.831,140.0,2861.25,-1155.0,76.0,-165.68,-483.36
348862.4276,37.82,-84.119,1012.6,43.75,2922.5,-901.25,74.48,-165.68,-484.88
348862.4776,39.589,-86.925,1012.173,8.75,2887.5,-717.5,86.64,-168.72,-484.88
348862.5277,43.31,-88.145,1011.136,-857.5,3045.0,-507.5,79.04,-177.84,-475.76
348862.5776,38.674,-92.781,1011.624,-472.5,3482.5,-822.5,76.0,-162.64,-489.44
348862.6277,38.125,-92.476,1008.269,-350.0,2922.5,-1067.5,72.96,-177.84,-490.96
348862.6776,60.085,-89.548,1004.853,778.75,5766.25,3176.25,76.0,-167.2,-489.44
348862.7276,20.618,-87.169,1015.101,481.25,5442.5,3745.0,63.84,-171.76,-484.88
348862.7776,22.509,-91.012,1013.637,-918.75,1146.25,-2196.25,83.6,-165.68,-494.0
348862.8283,52.338,-89.243,1010.465,-673.75,2117.5,-3832.5,69.92,-167.2,-483.36
348862.8776,41.785,-92.964,1011.868,-953.75,3727.5,-2485.0,62.32,-171.76,-484.88
348862.9276,39.284,-103.578,1011.319,-376.25,3473.75,-1741.25,62.32,-171.76,-494.0
348862.9776,41.358,-95.77,1011.563,1636.25,2642.5,-3132.5,74.48,-177.84,-475.76
348863.0276,38.552,-90.036,1010.587,577.5,4497.5,-1662.5,79.04,-159.6,-490.96
348863.0776,22.997,-85.339,1015.894,-140.0,2476.25,-2940.0,66.88,-176.32,-507.68
348863.1276,36.539,-92.049,1011.563,-428.75,1723.75,-2625.0,77.52,-165.68,-483.36
348863.1776,43.432,-91.195,1008.208,-857.5,3736.25,-385.0,63.84,-170.24,-480.32
348863.2276,36.295,-96.197,1010.16,-770.0,3858.75,43.75,69.92,-164.16,-494.0
348863.2776,30.805,-95.77,1015.101,-78.75,2966.25,-1146.25,62.32,-173.28,-489.44
348863.3276,42.456,-93.452,1010.465,341.25,2572.5,-1295.0,80.56,-176.32,-481.84
348863.3776,38.064,-90.524,1011.746,17.5,3535.0,-962.5,83.6,-173.28,-478.8
348863.4276,34.343,-90.646,1014.125,-735.0,2940.0,-175.0,71.44,-170.24,-486.4
348863.4776,35.136,-95.953,1012.661,-280.0,2712.5,-463.75,74.48,-165.68,-497.04
348863.5276,34.343,-91.5,1010.16,-26.25,2765.0,-700.0,71.44,-170.24,-480.32
348863.5776,37.21,-91.927,1011.502,-192.5,2598.75,-831.25,62.32,-170.24,-494.0
348863.6276,37.759,-91.439,1009.001,-393.75,2782.5,-131.25,72.96,-182.4,-492.48
348863.6776,40.138,-97.234,1009.367,-691.25,3193.75,341.25,77.52,-176.32,-484.88
348863.7276,35.624,-100.589,1012.722,-218.75,3167.5,-297.5,79.04,-164.16,-481.84
348863.7776,37.637,-93.452,1011.075,428.75,3088.75,-1330.0,71.44,-165.68,-498.56
348863.8276,38.613,-91.256,1011.258,-507.5,3255.0,-1216.25,83.6,-162.64,-483.36
348863.8776,41.541,-103.578,1007.476,647.5,3403.75,-455.0,72.96,-180.88,-483.36
