TimeStamp,ch1,ch2,ch3,ch5,ch6
347666.0068,-375975.61,-387448.21,-62636.19,-317793.98,-43608.72
347666.0108,-359966.61,-340638.96,-62590.08,-309366.26,-45439.92
347666.0148,-341458.22,-280794.84,-62543.16,-320546.76,-49028.12
347666.0188,-341140.17,-272487.29,-62235.22,-342373.27,-50334.32
347666.0228,-370503.28,-363351.58,-62233.98,-339804.02,-45811.13
347666.0268,-376099.68,-387396.14,-62637.67,-317852.58,-43654.78
347666.0308,-360015.86,-340750.97,-62596.42,-309375.28,-45457.32
347666.0348,-341533.65,-281655.54,-62552.84,-320581.0,-49030.17
347666.0388,-341172.93,-273680.34,-62262.16,-342432.4,-50339.56
347666.0428,-370463.8,-363384.48,-62244.14,-339898.05,-45809.23
347666.0468,-376109.84,-387244.6,-62640.1,-317884.15,-43619.73
347666.0508,-360117.91,-341522.83,-62592.51,-309381.24,-45464.0
347666.0548,-341668.84,-283562.74,-62574.58,-320561.97,-49055.06
347666.0588,-341129.49,-275300.63,-62291.96,-342462.77,-50385.62
347666.0628,-370314.74,-363346.33,-62272.27,-339978.83,-45855.86
347666.0668,-376015.99,-386874.29,-62656.12,-317937.13,-43640.57
347666.0707,-360080.33,-342165.18,-62620.65,-309371.46,-45417.36
347666.0747,-341618.91,-285335.67,-62574.49,-320534.46,-48989.35
347666.0787,-340943.28,-277132.88,-62265.21,-342453.85,-50350.15
347666.0827,-370190.04,-363866.56,-62275.42,-340066.66,-45848.09
347666.0867,-376021.57,-387170.65,-62671.38,-318008.32,-43630.18
347666.0907,-359983.3,-342823.02,-62614.16,-309381.24,-45415.17
347666.0947,-341376.35,-286727.37,-62575.54,-320488.54,-48995.55
347666.0987,-340587.13,-278494.58,-62300.36,-342456.52,-50369.84
347666.1027,-369974.8,-364012.52,-62292.2,-340155.69,-45872.36
347666.1067,-375927.06,-387057.26,-62673.58,-318095.58,-43622.02
347666.1107,-359847.92,-343452.45,-62596.57,-309418.33,-45417.31
347666.1147,-341241.59,-288657.7,-62546.69,-320497.98,-48989.4
347666.1187,-340406.41,-280707.11,-62281.0,-342493.43,-50363.4
347666.1227,-369777.53,-364358.99,-62292.63,-340262.5,-45878.32
347666.1267,-375712.73,-386671.02,-62671.67,-318183.56,-43623.64
347666.1307,-359593.96,-343712.7,-62589.13,-309465.92,-45421.18
347666.1347,-341032.88,-290310.99,-62528.38,-320507.47,-49000.51
347666.1387,-340143.67,-282523.24,-62264.45,-342519.32,-50383.34
347666.1427,-369506.59,-364567.8,-62291.15,-340326.25,-45889.34
347666.1467,-375614.97,-386765.43,-62663.94,-318243.59,-43626.41
347666.1507,-359530.92,-344630.0,-62601.76,-309480.18,-45375.16
347666.1547,-340874.47,-291880.59,-62559.76,-320473.61,-48934.18
347666.1587,-339826.0,-283794.58,-62255.49,-342471.5,-50370.32
347666.1627,-369229.36,-364339.3,-62263.69,-340393.15,-45893.44
347666.1667,-375544.5,-386604.69,-62642.25,-318333.04,-43593.65
347666.1707,-359513.8,-345222.75,-62579.21,-309525.1,-45346.46
347666.1747,-340860.69,-293356.88,-62528.09,-320444.67,-48886.26
347666.1787,-339791.29,-285410.25,-62274.18,-342455.52,-50353.2
347666.1827,-369243.52,-364772.32,-62304.93,-340488.28,-45931.3
347666.1867,-375584.27,-386553.67,-62685.07,-318440.67,-43610.53
347666.1907,-359487.91,-345473.14,-62585.98,-309566.34,-45335.16
347666.1947,-340824.45,-294219.67,-62520.61,-320432.65,-48873.14
347666.1986,-339760.3,-286450.37,-62288.77,-342459.86,-50319.01
347666.2026,-369236.85,-364852.19,-62315.9,-340584.99,-45899.11
347666.2066,-375636.48,-386480.76,-62693.08,-318502.03,-43617.11
347666.2106,-359622.09,-346044.49,-62582.12,-309579.22,-45366.53
347666.2146,-341030.5,-295416.01,-62508.59,-320400.23,-48879.72
347666.2186,-339848.75,-287250.12,-62265.21,-342434.92,-50352.53
347666.2226,-369204.52,-364640.61,-62291.01,-340610.83,-45938.64
347666.2266,-375677.68,-386235.38,-62641.53,-318547.48,-43615.54
347666.2306,-359794.9,-346433.68,-62561.14,-309585.47,-45355.75
347666.2346,-341248.36,-296137.61,-62501.49,-320356.84,-48885.88
347666.2386,-340003.24,-287767.02,-62261.16,-342400.64,-50360.16
347666.2426,-369374.22,-364879.51,-62310.37,-340693.71,-45944.08
347666.2466,-375938.03,-386599.54,-62666.28,-318650.9,-43615.49
347666.2506,-360022.16,-346676.49,-62588.37,-309642.35,-45331.91
347666.2546,-341445.77,-296199.83,-62518.6,-320347.78,-48852.69
347666.2586,-340119.12,-287455.78,-62284.19,-342412.18,-50357.73
347666.2626,-369462.77,-364631.79,-62301.98,-340807.67,-45957.19
347666.2666,-376108.98,-386658.52,-62646.59,-318798.15,-43586.74
