TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
348941.4776,61.671,-41.602,1011.197,43.75,2677.5,-953.75,57.76,-176.32,-475.76
348941.5276,67.039,-47.58,1012.295,-831.25,2782.5,-455.0,63.84,-168.72,-483.36
348941.5776,68.93,-53.253,1014.003,-883.75,3071.25,-376.25,76.0,-167.2,-495.52
348941.6276,62.952,-52.094,1013.82,-8.75,3185.0,-1085.0,76.0,-174.8,-498.56
348941.6776,62.83,-49.654,1009.977,638.75,2948.75,-1417.5,74.48,-188.48,-490.96
348941.7276,63.135,-46.116,1010.465,656.25,2826.25,-883.75,66.88,-162.64,-489.44
348941.7776,65.575,-48.251,1011.563,-420.0,2738.75,-420.0,65.36,-173.28,-478.8
348941.8276,66.368,-51.911,1015.406,-551.25,2651.25,-323.75,57.76,-174.8,-501.6
348941.8776,64.66,-52.46,1012.478,-26.25,2800.0,-708.75,74.48,-177.84,-489.44
348941.9276,68.137,-48.8,1012.722,-988.75,2633.75,-770.0,53.2,-176.32,-492.48
348941.9776,68.625,-54.534,1013.332,-700.0,3001.25,-1155.0,56.24,-171.76,-481.84
348942.0276,66.856,-52.887,1011.441,-568.75,3036.25,-910.0,71.44,-174.8,-487.92
348942.0776,68.259,-53.802,1012.783,402.5,2765.0,-831.25,66.88,-174.8,-481.84
348942.1276,60.512,-48.739,1012.722,-910.0,3027.5,-542.5,50.16,-179.36,-494.0
348942.1776,66.429,-56.669,1008.818,-525.0,2528.75,-87.5,56.24,-165.68,-500.08
348942.2276,66.795,-60.634,1011.014,-1023.75,2983.75,-166.25,65.36,-167.2,-469.68
348942.2776,68.198,-59.536,1014.979,-52.5,3211.25,-700.0,66.88,-170.24,-478.8
348942.3276,62.22,-55.571,1013.332,253.75,3141.25,-936.25,65.36,-185.44,-489.44
348942.3776,67.71,-54.473,1010.221,840.0,3237.5,-945.0,82.08,-168.72,-494.0
348942.4276,61.244,-46.482,1012.722,113.75,3027.5,-1128.75,62.32,-167.2,-477.28
348942.4776,66.063,-51.301,1013.149,-778.75,2922.5,-603.75,60.8,-167.2,-469.68
348942.5276,65.636,-59.963,1014.735,17.5,3167.5,-647.5,68.4,-165.68,-494.0
348942.5776,59.658,-56.242,1014.491,358.75,3001.25,-971.25,62.32,-170.24,-486.4
348942.6276,67.161,-52.948,1007.232,577.5,1155.0,-2913.75,71.44,-171.76,-477.28
348942.6776,74.176,-50.203,1007.598,428.75,2100.0,-1627.5,56.24,-158.08,-486.4
348942.7276,70.455,-50.325,1012.234,245.0,3561.25,472.5,72.96,-167.2,-475.76
348942.7776,64.416,-53.131,1013.576,78.75,2703.75,-210.0,65.36,-170.24,-494.0
348942.8276,72.163,-52.46,1007.537,-280.0,2747.5,-700.0,65.36,-171.76,-486.4
348942.8776,68.198,-50.081,1011.136,166.25,3211.25,-761.25,63.84,-173.28,-487.92
348942.9276,65.758,-53.07,1012.661,-315.0,3307.5,-682.5,71.44,-173.28,-478.8
348942.9776,64.538,-55.083,1011.563,0.0,3045.0,-796.25,60.8,-180.88,-480.32
348943.0276,69.662,-49.349,1009.55,778.75,3036.25,-848.75,63.84,-176.32,-489.44
348943.0776,67.039,-47.397,1012.295,813.75,3097.5,-682.5,68.4,-170.24,-504.64
348943.1277,67.039,-56.364,1009.611,-533.75,3517.5,647.5,59.28,-168.72,-498.56
348943.1776,61.305,-50.691,1010.404,-463.75,2808.75,-87.5,48.64,-179.36,-483.36
348943.2278,70.455,-59.109,1013.332,-227.5,3036.25,-822.5,63.84,-180.88,-486.4
348943.2776,64.721,-55.388,1018.029,227.5,3001.25,-1330.0,68.4,-168.72,-481.84
348943.3276,71.553,-54.595,1011.502,726.25,2940.0,-1058.75,53.2,-176.32,-486.4
348943.3776,64.965,-52.887,1013.332,385.0,3027.5,-1260.0,50.16,-179.36,-494.0
348943.4276,65.026,-52.521,1014.064,358.75,2555.0,-1505.0,79.04,-179.36,-489.44
348943.4776,69.967,-55.022,1016.382,577.5,3045.0,-1452.5,76.0,-176.32,-486.4
348943.5276,69.052,-56.059,1011.807,603.75,3736.25,-1128.75,60.8,-171.76,-503.12
348943.5776,59.048,-45.75,1010.709,1102.5,2870.0,-1758.75,65.36,-165.68,-494.0
348943.6276,66.978,-45.323,1010.221,26.25,2686.25,-962.5,71.44,-171.76,-489.44
348943.6776,62.952,-41.175,1013.393,-691.25,2467.5,-1006.25,63.84,-170.24,-478.8
348943.7276,73.81,-54.534,1014.552,-673.75,2205.0,-717.5,62.32,-173.28,-484.88
348943.7776,73.261,-53.07,1012.112,-350.0,2616.25,-533.75,68.4,-177.84,-498.56
348943.8276,66.185,-51.728,1012.905,96.25,2572.5,-770.0,71.44,-173.28,-475.76
348943.8776,74.115,-50.996,1011.258,8.75,3018.75,-1093.75,57.76,-179.36,-492.48
348943.9276,69.54,-52.094,1010.587,-183.75,3491.25,-822.5,60.8,-171.76,-489.44
348943.9776,70.455,-48.739,1011.258,411.25,3333.75,-691.25,57.76,-176.32,-471.2
348944.0276,63.745,-43.676,1012.722,-892.5,3675.0,-1321.25,53.2,-176.32,-498.56
348944.0776,68.869,-62.586,1009.733,-297.5,2940.0,-1251.25,66.88,-171.76,-490.96
348944.1277,71.431,-62.769,1013.515,-656.25,3386.25,-315.0,72.96,-177.84,-494.0
348944.1776,66.551,-59.902,1014.979,787.5,3473.75,-253.75,66.88,-171.76,-484.88
348944.2276,64.599,-50.325,1014.308,901.25,3141.25,-831.25,59.28,-173.28,-477.28
348944.2776,68.686,-52.826,1012.295,1172.5,3001.25,-787.5,65.36,-183.92,-501.6
348944.3276,63.318,-40.931,1012.295,420.0,3158.75,-840.0,76.0,-177.84,-483.36
348944.3776,65.392,-47.641,1013.515,-1093.75,2773.75,-323.75,69.92,-179.36,-475.76
348944.4276,71.431,-54.107,1012.478,-778.75,3071.25,-306.25,57.76,-171.76,-475.76
